date,time,Thread,Level,Component,Content
03/10,03:21:42.451,Thread 44,INFO ,6a6bca45-5172-4149-a93c-8335f1abf574,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:21:42.469,Thread 44,INFO ,6a6bca45-5172-4149-a93c-8335f1abf574,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:1::100:229. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:42.485,Thread 44,INFO ,6a6bca45-5172-4149-a93c-8335f1abf574,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:42.504,Thread 44,INFO ,6a6bca45-5172-4149-a93c-8335f1abf574,ns1__srmRm : Request: Rm. IP: 2001:1458:d00:1::100:229. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._001399.pool.root.1_1583806686 
03/10,03:21:42.520,Thread 44,INFO ,6a6bca45-5172-4149-a93c-8335f1abf574,Result for request 'Rm' is 'SRM_SUCCESS' 
03/10,03:21:43.666,Thread 13,INFO ,f5fd3ff4-cf1c-43b0-b065-ee30f4de5d55,process_request : Connection from IP 
03/10,03:21:43.727,Thread 13,INFO ,f5fd3ff4-cf1c-43b0-b065-ee30f4de5d55,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:5b4. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:43.745,Thread 13,INFO ,f5fd3ff4-cf1c-43b0-b065-ee30f4de5d55,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:43.757,Thread 13,INFO ,f5fd3ff4-cf1c-43b0-b065-ee30f4de5d55,ns1__srmPing : Request: Ping. IP: 2001:1458:201:e3::100:5b4. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:43.758,Thread 13,INFO ,f5fd3ff4-cf1c-43b0-b065-ee30f4de5d55,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:21:43.966,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,process_request : Connection from IP 
03/10,03:21:44.037,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:5b4. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:44.052,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:44.071,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:5b4. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:44.087,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:44.105,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Request 'PTG' from Client IP='2001:1458:201:e3::100:5b4' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/07/d4/step14.79122.23696.recon.ESD.73571.54360' 
03/10,03:21:44.112,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: '66402086-a8c0-4af3-86b8-55158454337f' 
03/10,03:21:44.417,Thread 61,INFO ,76e3e829-6641-436d-a5f5-70bfac062c6e,process_request : Connection from IP 
03/10,03:21:44.489,Thread 61,INFO ,76e3e829-6641-436d-a5f5-70bfac062c6e,ns1__srmPutDone : Request: Put done. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._002532.pool.root.1_1583798209. token: 58b03d73-b3ba-40d0-ae7d-fea9f169b39c 
03/10,03:21:44.506,Thread 61,INFO ,76e3e829-6641-436d-a5f5-70bfac062c6e,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:21:44.524,Thread 61,INFO ,76e3e829-6641-436d-a5f5-70bfac062c6e,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:44.540,Thread 61,INFO ,76e3e829-6641-436d-a5f5-70bfac062c6e,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:44.559,Thread 61,INFO ,76e3e829-6641-436d-a5f5-70bfac062c6e,ns1__srmRm : Request: Rm. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._002532.pool.root.1_1583798209 
03/10,03:21:44.576,Thread 61,INFO ,76e3e829-6641-436d-a5f5-70bfac062c6e,Result for request 'Rm' is 'SRM_SUCCESS' 
03/10,03:21:44.629,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Request 'PTG status' from Client IP='2001:1458:201:e3::100:5b4' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '66402086-a8c0-4af3-86b8-55158454337f' 
03/10,03:21:44.630,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:21:45.148,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Request 'PTG status' from Client IP='2001:1458:201:e3::100:5b4' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '66402086-a8c0-4af3-86b8-55158454337f' 
03/10,03:21:45.148,Thread 25,INFO ,ddbbc28c-2f4e-4c76-b1e5-d23e73365653,Result for request 'PTG status' is 'SRM_SUCCESS' 
03/10,03:21:46.220,Thread 12,INFO ,ef3e8b46-7439-4ba6-9d22-dbfa4e0a13ba,process_request : Connection from IP 
03/10,03:21:46.305,Thread 12,INFO ,ef3e8b46-7439-4ba6-9d22-dbfa4e0a13ba,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:46.326,Thread 12,INFO ,ef3e8b46-7439-4ba6-9d22-dbfa4e0a13ba,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:46.350,Thread 12,INFO ,ef3e8b46-7439-4ba6-9d22-dbfa4e0a13ba,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:46.352,Thread 12,INFO ,ef3e8b46-7439-4ba6-9d22-dbfa4e0a13ba,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:21:46.524,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,process_request : Connection from IP 
03/10,03:21:46.607,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:46.623,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:46.648,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:46.663,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:46.688,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,Request 'PTG' from Client IP='2001:1458:d00:7::100:ef' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/cf/57/step14.23426.70789.recon.ESD.75906.67849' 
03/10,03:21:46.694,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: '35abd588-7064-4b6b-8295-c939b7480349' 
03/10,03:21:46.891,Thread 21,INFO ,12c8201f-1eb7-4e8e-85b1-80171eee4348,process_request : Connection from IP 
03/10,03:21:46.966,Thread 21,INFO ,12c8201f-1eb7-4e8e-85b1-80171eee4348,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:46.981,Thread 21,INFO ,12c8201f-1eb7-4e8e-85b1-80171eee4348,Result for request 'Ls' is 'SRM_FAILURE' 
03/10,03:21:47.019,Thread 57,INFO ,841d3764-b4cf-4465-a48e-6d3dc35382d2,process_request : Connection from IP 
03/10,03:21:47.080,Thread 57,INFO ,841d3764-b4cf-4465-a48e-6d3dc35382d2,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.098,Thread 57,INFO ,841d3764-b4cf-4465-a48e-6d3dc35382d2,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:47.110,Thread 57,INFO ,841d3764-b4cf-4465-a48e-6d3dc35382d2,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.111,Thread 57,INFO ,841d3764-b4cf-4465-a48e-6d3dc35382d2,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:21:47.200,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,process_request : Connection from IP 
03/10,03:21:47.218,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,Request 'PTG status' from Client IP='2001:1458:d00:7::100:ef' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '35abd588-7064-4b6b-8295-c939b7480349' 
03/10,03:21:47.219,Thread 1,INFO ,e17be716-d8d8-4615-95ac-4f1ffd0b682f,Result for request 'PTG status' is 'SRM_SUCCESS' 
03/10,03:21:47.229,Thread 3,INFO ,be6948b4-79bc-441b-a459-0371f40a0045,process_request : Connection from IP 
03/10,03:21:47.275,Thread 26,INFO ,7c19a0f4-135a-4ca2-9eb1-694395185033,process_request : Connection from IP 
03/10,03:21:47.276,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:1::100:229. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.290,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,process_request : Connection from IP 
03/10,03:21:47.297,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:47.306,Thread 3,INFO ,be6948b4-79bc-441b-a459-0371f40a0045,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.316,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:1::100:229. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.317,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:21:47.321,Thread 3,INFO ,be6948b4-79bc-441b-a459-0371f40a0045,Result for request 'Ls' is 'SRM_FAILURE' 
03/10,03:21:47.335,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:1::100:229. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.341,Thread 26,INFO ,7c19a0f4-135a-4ca2-9eb1-694395185033,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.351,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:47.362,Thread 26,INFO ,7c19a0f4-135a-4ca2-9eb1-694395185033,Result for request 'Ls' is 'SRM_FAILURE' 
03/10,03:21:47.364,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.370,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:1::100:229. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.381,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:47.398,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:47.399,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:2c::100:e2. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.416,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Request 'PTG' from Client IP='2001:1458:d00:1::100:229' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/07/d4/step14.79122.23696.recon.ESD.73571.54360' 
03/10,03:21:47.416,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:47.423,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: '08c2c2c9-e4e3-4352-8bc6-941decef31b6' 
03/10,03:21:47.435,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Request 'PTG' from Client IP='2001:1458:d00:2c::100:e2' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/cf/57/step14.23426.70789.recon.ESD.75906.67849' 
03/10,03:21:47.442,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'effc107a-3e78-4610-9a80-5bf8315424f7' 
03/10,03:21:47.702,Thread 0,INFO ,5d438677-3e96-471a-86de-eac40f30d45b,process_request : Connection from IP 
03/10,03:21:47.721,Thread 39,INFO ,a5fb22d6-517d-4171-b2b2-9dfba072fe7f,process_request : Connection from IP 
03/10,03:21:47.765,Thread 0,INFO ,5d438677-3e96-471a-86de-eac40f30d45b,ns1__srmReleaseFiles : Request: Release files. IP: 2001:1458:201:e3::100:5b4. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/07/d4/step14.79122.23696.recon.ESD.73571.54360. token: 66402086-a8c0-4af3-86b8-55158454337f 
03/10,03:21:47.774,Thread 0,INFO ,5d438677-3e96-471a-86de-eac40f30d45b,Result for request 'Release files' is 'SRM_SUCCESS' 
03/10,03:21:47.814,Thread 39,INFO ,a5fb22d6-517d-4171-b2b2-9dfba072fe7f,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:47.815,Thread 39,INFO ,a5fb22d6-517d-4171-b2b2-9dfba072fe7f,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:21:47.941,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Request 'PTG status' from Client IP='2001:1458:d00:1::100:229' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '08c2c2c9-e4e3-4352-8bc6-941decef31b6' 
03/10,03:21:47.942,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:21:47.959,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Request 'PTG status' from Client IP='2001:1458:d00:2c::100:e2' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'effc107a-3e78-4610-9a80-5bf8315424f7' 
03/10,03:21:47.960,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:21:48.057,Thread 46,INFO ,9508f660-4c2d-42a2-bbeb-51a630e3632b,process_request : Connection from IP 
03/10,03:21:48.099,Thread 9,INFO ,a03fc575-d688-4863-b64d-ab52b9a79e8a,process_request : Connection from IP 
03/10,03:21:48.133,Thread 46,INFO ,9508f660-4c2d-42a2-bbeb-51a630e3632b,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:48.134,Thread 46,INFO ,9508f660-4c2d-42a2-bbeb-51a630e3632b,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:21:48.183,Thread 9,INFO ,a03fc575-d688-4863-b64d-ab52b9a79e8a,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:48.184,Thread 9,INFO ,a03fc575-d688-4863-b64d-ab52b9a79e8a,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:21:48.460,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Request 'PTG status' from Client IP='2001:1458:d00:1::100:229' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '08c2c2c9-e4e3-4352-8bc6-941decef31b6' 
03/10,03:21:48.461,Thread 34,INFO ,f93a0cb0-5d2d-4ae0-994b-5cc713fd00b6,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:21:48.478,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Request 'PTG status' from Client IP='2001:1458:d00:2c::100:e2' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'effc107a-3e78-4610-9a80-5bf8315424f7' 
03/10,03:21:48.479,Thread 32,INFO ,12ef7e87-bf59-4e80-baaa-eeb113ed8f5b,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:21:49.068,Thread 40,INFO ,be29a49a-a6a7-4d2d-98e5-8a0b7c742255,process_request : Connection from IP 
03/10,03:21:49.136,Thread 40,INFO ,be29a49a-a6a7-4d2d-98e5-8a0b7c742255,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:49.152,Thread 40,INFO ,be29a49a-a6a7-4d2d-98e5-8a0b7c742255,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:49.170,Thread 40,INFO ,be29a49a-a6a7-4d2d-98e5-8a0b7c742255,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:d00:7::100:ef. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATATAPE 
03/10,03:21:49.171,Thread 40,INFO ,be29a49a-a6a7-4d2d-98e5-8a0b7c742255,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:21:49.189,Thread 40,INFO ,be29a49a-a6a7-4d2d-98e5-8a0b7c742255,Request 'PTP' from Client IP='2001:1458:d00:7::100:ef' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._002560.pool.root.1_1583797139' 
03/10,03:21:49.196,Thread 40,INFO ,be29a49a-a6a7-4d2d-98e5-8a0b7c742255,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: '613f91c7-c054-4ada-9ce6-3decf4159186' 
03/10,03:21:49.267,Thread 36,INFO ,dd203de7-23ae-45a2-8cf9-5dea0df32d08,process_request : Connection from IP 
03/10,03:21:49.333,Thread 31,INFO ,5589b283-e804-49ce-93aa-8105355e82dd,process_request : Connection from IP 
03/10,03:21:49.336,Thread 36,INFO ,dd203de7-23ae-45a2-8cf9-5dea0df32d08,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:49.351,Thread 36,INFO ,dd203de7-23ae-45a2-8cf9-5dea0df32d08,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:49.369,Thread 36,INFO ,dd203de7-23ae-45a2-8cf9-5dea0df32d08,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:d00:32::100:40e. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATATAPE 
03/10,03:21:49.371,Thread 36,INFO ,dd203de7-23ae-45a2-8cf9-5dea0df32d08,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:21:49.390,Thread 36,INFO ,dd203de7-23ae-45a2-8cf9-5dea0df32d08,Request 'PTP' from Client IP='2001:1458:d00:32::100:40e' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._000722.pool.root.1_1583795838' 
03/10,03:21:49.397,Thread 36,INFO ,dd203de7-23ae-45a2-8cf9-5dea0df32d08,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: '441b8843-3162-43e9-8840-ed46b6a5921f' 
03/10,03:21:49.403,Thread 31,INFO ,5589b283-e804-49ce-93aa-8105355e82dd,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:21:49.419,Thread 31,INFO ,5589b283-e804-49ce-93aa-8105355e82dd,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:21:49.437,Thread 31,INFO ,5589b283-e804-49ce-93aa-8105355e82dd,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASMCTAPE 
03/10,03:21:49.439,Thread 31,INFO ,5589b283-e804-49ce-93aa-8105355e82dd,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
